Invoice_ID,Date,Customer_Name,Gender,Location,Product_ID,Product_Name,Category,Quantity,Unit_Price,Total_Price,Payment_Method,Rating
INV0833,2025-04-06,Cory King,Female,Mumbai,P5002,Boat Smart Watch,Smart Watch,1.0,2500,2500.0,Wallet,3.0
INV0834,2024-11-21,Sabrina Patel,Female,Pune,P3001,Logitech Mouse,Accessories,3.0,700,2100.0,Wallet,4.2
INV0835,2024-11-30,Amber Hartman,Female,Bangalore,P1002,iPhone 14,Mobile,4.0,75000,300000.0,UPI,3.0
INV0836,2025-02-08,John Gonzalez,Male,Hyderabad,P5002,Boat Smart Watch,Smart Watch,5.0,2500,12500.0,Cash,3.6
INV0837,2025-01-20,Melissa Parks,Female,Hyderabad,P5001,Apple Watch,Smart Watch,5.0,32000,160000.0,UPI,4.5
INV0838,2025-05-16,Jacob Morgan,Male,Chennai,P1001,Samsung M14,Mobile,1.0,14000,14000.0,Cash,3.9
INV0839,2025-01-02,Todd Hawkins,Female,Delhi,P4001,Samsung Smart TV,Smart TV,4.0,40000,160000.0,Wallet,3.6
INV0840,2025-01-06,Angela Smith,Female,Chennai,P5001,Apple Watch,Smart Watch,1.0,32000,32000.0,UPI,4.0
INV0841,2024-11-29,Jennifer Young,Male,Delhi,P2001,HP Pavilion 15,Laptop,5.0,52000,260000.0,Cash,3.1
INV0842,2025-04-05,Mark Davenport,Male,Kolkata,P4001,Samsung Smart TV,Smart TV,2.0,40000,80000.0,Wallet,3.8
INV0843,2024-11-29,Antonio Thompson,Male,Pune,P2001,HP Pavilion 15,Laptop,4.0,52000,208000.0,Wallet,4.0
INV0844,2024-12-03,Samantha Carrillo,Female,Mumbai,P3003,JBL Headphones,Accessories,4.0,2500,10000.0,Wallet,4.7
INV0845,2025-04-27,Jonathan Brown,Male,Delhi,P1002,iPhone 14,Mobile,3.0,75000,225000.0,Cash,3.3
INV0846,2025-02-19,Randy Riley,Male,Kolkata,P5001,Apple Watch,Smart Watch,5.0,32000,160000.0,Wallet,4.0
INV0847,2024-12-27,Kristina Calderon,Male,Kolkata,P2003,MacBook Air,Laptop,1.0,95000,95000.0,Wallet,3.4
INV0848,2024-12-02,Jonathan Lopez,Female,Pune,P1003,Redmi Note 12,Mobile,5.0,13000,65000.0,Cash,4.7
INV0849,2025-05-17,Danielle Davis,Female,Pune,P3001,Logitech Mouse,Accessories,4.0,700,2800.0,Wallet,4.1
INV0850,2025-04-11,Kristie Wood,Female,Kolkata,P3002,HP Keyboard,Accessories,2.0,1200,2400.0,Wallet,4.6
INV0851,2025-01-15,Donald Buchanan,Female,Chennai,P1003,Redmi Note 12,Mobile,1.0,13000,13000.0,Cash,3.4
INV0852,2025-04-29,Jason Hernandez,Female,Jaipur,P3001,Logitech Mouse,Accessories,2.0,700,1400.0,Wallet,4.9
INV0853,2025-02-28,Cynthia Adams,Female,Jaipur,P5001,Apple Watch,Smart Watch,4.0,32000,128000.0,Wallet,4.6
INV0854,2025-03-27,Mr. Daniel Gates,Male,Chennai,P5002,Boat Smart Watch,Smart Watch,4.0,2500,10000.0,UPI,4.5
INV0855,2025-03-05,Scott Watts,Male,Mumbai,P3003,JBL Headphones,Accessories,2.0,2500,5000.0,Cash,4.2
INV0856,2025-01-04,Jane Phillips,Female,Pune,P2002,Dell Inspiron,Laptop,2.0,48000,96000.0,Wallet,3.1
INV0857,2025-01-07,Thomas Rodriguez,Female,Delhi,P3002,HP Keyboard,Accessories,3.0,1200,3600.0,Card,3.2
INV0858,2025-05-12,Miss Sarah Stephens,Female,Chennai,P1001,Samsung M14,Mobile,3.0,14000,42000.0,Card,4.4
INV0859,2025-03-15,Jennifer Nelson,Male,Bangalore,P5002,Boat Smart Watch,Smart Watch,3.0,2500,7500.0,Card,3.0
INV0860,2024-12-19,Michelle Delgado,Female,Mumbai,P1003,Redmi Note 12,Mobile,,13000,13000.0,Cash,3.5
INV0861,2024-12-05,Joseph Adams,Male,Pune,P3001,Logitech Mouse,Accessories,3.0,700,2100.0,UPI,3.4
INV0862,2024-12-16,Rachel Warren,Male,Hyderabad,P4001,Samsung Smart TV,Smart TV,1.0,40000,40000.0,UPI,3.3
INV0863,2025-04-26,Megan Rivera,Female,Bangalore,P1003,Redmi Note 12,Mobile,3.0,13000,39000.0,Card,3.4
INV0864,2025-04-30,Jennifer Bartlett,Male,Pune,P2003,MacBook Air,Laptop,4.0,95000,380000.0,Card,3.2
INV0865,2025-04-05,Eric Wright,Female,Bangalore,P1002,iPhone 14,Mobile,2.0,75000,150000.0,Card,4.7
INV0866,2024-11-26,Hannah Rose,Male,Bangalore,P3001,Logitech Mouse,Accessories,1.0,700,700.0,Card,3.6
INV0867,2024-12-06,Chad Brennan,Female,Jaipur,P1002,iPhone 14,Mobile,5.0,75000,375000.0,Card,3.4
INV0868,2025-02-04,Shawn Miller,Female,Jaipur,P1002,iPhone 14,Mobile,4.0,75000,300000.0,UPI,4.1
INV0869,2025-04-03,Tanya Rodriguez,Female,Hyderabad,P5001,Apple Watch,Smart Watch,5.0,32000,160000.0,UPI,3.3
INV0870,2025-03-30,Jacob Ward,Female,Chennai,P1001,Samsung M14,Mobile,2.0,14000,28000.0,UPI,4.6
INV0871,2025-03-27,Jeremy Bowman,Male,Mumbai,P1001,Samsung M14,Mobile,1.0,14000,14000.0,Wallet,3.5
INV0872,2024-11-20,Penny Walker,Female,Chennai,P1002,iPhone 14,Mobile,3.0,75000,225000.0,Wallet,3.8
INV0873,2025-03-17,Kathleen Brown,Female,Bangalore,P3001,Logitech Mouse,Accessories,3.0,700,2100.0,UPI,4.6
INV0874,2025-05-13,Tina Baker,Female,Mumbai,P1003,Redmi Note 12,Mobile,3.0,13000,39000.0,Card,3.2
INV0875,2024-12-10,Ashley Marshall,Female,Kolkata,P3001,Logitech Mouse,Accessories,3.0,700,2100.0,Cash,4.2
INV0876,2024-12-13,Bryan Kerr,Male,Chennai,P1003,Redmi Note 12,Mobile,3.0,13000,39000.0,Wallet,3.4
INV0877,2025-03-10,Amber Cohen DVM,Male,Jaipur,P3001,Logitech Mouse,Accessories,2.0,700,1400.0,Cash,3.5
INV0878,2025-04-17,Gwendolyn Villegas,Female,Hyderabad,P5002,Boat Smart Watch,Smart Watch,2.0,2500,5000.0,Wallet,3.5
INV0879,2024-11-17,April Payne,Male,Mumbai,P4001,Samsung Smart TV,Smart TV,1.0,40000,40000.0,Card,4.1
INV0880,2025-03-18,Joshua Moore DDS,Male,Delhi,P1003,Redmi Note 12,Mobile,4.0,13000,52000.0,Card,4.2
INV0881,2025-03-01,Paula Lee,Female,Jaipur,P3001,Logitech Mouse,Accessories,4.0,700,2800.0,Card,3.7
INV0882,2025-04-18,Jacob Nolan,Female,Jaipur,P5001,Apple Watch,Smart Watch,4.0,32000,128000.0,Wallet,3.9
INV0883,2025-01-10,Nancy Parks,Female,Delhi,P2001,HP Pavilion 15,Laptop,4.0,52000,208000.0,Wallet,4.9
INV0884,2025-04-23,Jeffery Howard,Female,,P3003,JBL Headphones,Accessories,2.0,2500,5000.0,Cash,4.9
INV0885,2025-01-15,Shannon Gordon,Male,Chennai,P1003,Redmi Note 12,Mobile,1.0,13000,13000.0,UPI,4.7
INV0886,2025-04-19,Erica Mccarthy,Male,Delhi,P2001,HP Pavilion 15,Laptop,1.0,52000,52000.0,UPI,4.9
INV0887,2025-05-04,Nancy Roberts,Female,Mumbai,P5002,Boat Smart Watch,Smart Watch,5.0,2500,12500.0,Card,4.2
INV0888,2025-01-17,Jeremy Thompson,Female,Bangalore,P4001,Samsung Smart TV,Smart TV,5.0,40000,200000.0,UPI,4.9
INV0889,2024-12-16,Jackson Clark,Male,Kolkata,P5001,Apple Watch,Smart Watch,1.0,32000,32000.0,Cash,4.1
INV0890,2025-02-08,Yesenia Johnson,Female,Chennai,P5001,Apple Watch,Smart Watch,2.0,32000,64000.0,UPI,4.6
INV0891,2025-04-23,William Richardson,Male,Chennai,P3001,Logitech Mouse,Accessories,3.0,700,2100.0,UPI,4.4
INV0892,2025-02-12,Rick Johnson,Female,Hyderabad,P4001,Samsung Smart TV,Smart TV,2.0,40000,80000.0,Cash,4.3
INV0893,2024-12-20,Casey Mercado,Female,Pune,P3002,HP Keyboard,Accessories,1.0,1200,1200.0,Card,3.8
INV0894,2024-11-18,Patrick Rodriguez,Female,Jaipur,P2001,HP Pavilion 15,Laptop,2.0,52000,104000.0,Cash,4.0
INV0895,2025-02-03,Scott Peters,Male,Bangalore,P2002,Dell Inspiron,Laptop,3.0,48000,144000.0,Cash,3.4
INV0896,2025-03-10,Sheila Jones,Male,Bangalore,P5001,Apple Watch,Smart Watch,2.0,32000,64000.0,UPI,4.6
INV0897,2025-04-16,Patrick Weaver,Male,Hyderabad,P1002,iPhone 14,Mobile,5.0,75000,375000.0,Card,4.8
INV0898,2024-12-03,William Moore,Male,Jaipur,P1003,Redmi Note 12,Mobile,5.0,13000,65000.0,Card,4.0
INV0899,2024-12-30,Carol Black,Female,Pune,P1003,Redmi Note 12,Mobile,2.0,13000,26000.0,Wallet,3.1
INV0900,2024-12-09,,Female,Hyderabad,P3003,JBL Headphones,Accessories,5.0,2500,12500.0,Cash,4.4
INV0901,2025-04-07,Matthew Mckinney,Female,Chennai,P2003,MacBook Air,Laptop,1.0,95000,95000.0,UPI,3.4
INV0902,2025-04-01,Jason Davis,Female,Pune,P1003,Redmi Note 12,Mobile,4.0,13000,52000.0,UPI,4.5
INV0903,2024-12-31,Amanda Taylor,Male,Kolkata,P3001,Logitech Mouse,Accessories,2.0,700,1400.0,Card,3.2
INV0904,2025-02-20,Chelsea Martinez,Male,Hyderabad,P5001,Apple Watch,Smart Watch,1.0,32000,32000.0,Wallet,4.0
INV0905,2025-02-08,Natasha Haynes,Male,Chennai,P4001,Samsung Smart TV,Smart TV,4.0,40000,160000.0,Card,4.9
INV0906,2025-02-28,Thomas Carter,Female,Hyderabad,P2003,MacBook Air,Laptop,3.0,95000,285000.0,Card,4.1
INV0907,2025-04-18,Brandon Simmons,Male,Pune,P3003,JBL Headphones,Accessories,3.0,2500,7500.0,Cash,3.7
INV0908,2025-02-19,Steven Davis,Female,Bangalore,P2003,MacBook Air,Laptop,4.0,95000,380000.0,Card,4.8
INV0909,2025-05-05,Adam Miranda,Male,Mumbai,P1003,Redmi Note 12,Mobile,3.0,13000,39000.0,Cash,4.6
INV0910,2025-05-09,Jessica Thomas,Female,Pune,P5002,Boat Smart Watch,Smart Watch,1.0,2500,2500.0,Wallet,4.4
INV0911,2025-01-21,Tammy Owens,Male,Delhi,P3002,HP Keyboard,Accessories,3.0,1200,3600.0,Cash,4.8
INV0912,2025-03-31,Brianna Huffman,Female,Bangalore,P1003,Redmi Note 12,Mobile,4.0,13000,52000.0,Cash,4.4
INV0913,2025-03-01,Mark Williams,Male,Bangalore,P3003,JBL Headphones,Accessories,4.0,2500,10000.0,Wallet,3.2
INV0914,2025-01-18,Mr. Stephen Olson,Male,Mumbai,P3002,HP Keyboard,Accessories,4.0,1200,4800.0,Wallet,3.9
INV0915,2025-04-24,Charles Johnston,Female,Delhi,P1002,iPhone 14,Mobile,5.0,75000,375000.0,Wallet,4.7
INV0916,2025-03-15,David Jones,Male,Chennai,P2001,HP Pavilion 15,Laptop,3.0,52000,156000.0,Cash,3.6
INV0917,2024-12-10,Katie Brewer,Male,Hyderabad,P1001,Samsung M14,Mobile,5.0,14000,70000.0,Card,4.0
INV0918,2025-01-31,Erik Molina,Female,Chennai,P1003,Redmi Note 12,Mobile,1.0,13000,13000.0,Card,4.5
INV0919,2025-02-01,Michael Ruiz,Female,Mumbai,P5001,Apple Watch,Smart Watch,5.0,32000,160000.0,Card,4.8
INV0920,2025-02-09,Todd Cannon,Male,Chennai,P3001,Logitech Mouse,Accessories,5.0,700,3500.0,Cash,4.6
INV0921,2025-04-15,Alexandria Campbell,Female,Hyderabad,P5001,Apple Watch,Smart Watch,3.0,32000,96000.0,Cash,3.6
INV0922,2025-01-01,Rebecca Sanchez,Female,Kolkata,P2002,Dell Inspiron,Laptop,3.0,48000,144000.0,Cash,4.6
INV0923,2025-01-29,Robert Gray,Male,Hyderabad,P4001,Samsung Smart TV,Smart TV,3.0,40000,120000.0,Wallet,4.3
INV0924,2025-05-15,Sean Adams,Female,Chennai,P3003,JBL Headphones,Accessories,2.0,2500,5000.0,Cash,3.2
INV0925,2025-03-03,Ashley Hammond,Female,Kolkata,P4001,Samsung Smart TV,Smart TV,2.0,40000,80000.0,Cash,4.7
INV0926,2024-12-27,Travis Tate,Female,Mumbai,P5002,Boat Smart Watch,Smart Watch,2.0,2500,5000.0,Cash,3.4
INV0927,2024-11-20,Julia Smith MD,Male,Delhi,P2002,Dell Inspiron,Laptop,4.0,48000,192000.0,Card,4.5
INV0928,2024-12-06,James Wilson,Male,Pune,P4001,Samsung Smart TV,Smart TV,4.0,40000,160000.0,UPI,5.0
INV0929,2025-04-17,Kristie Ramirez,Male,Mumbai,P5002,Boat Smart Watch,Smart Watch,5.0,2500,12500.0,UPI,4.2
INV0930,2025-04-28,Evelyn Brown,Female,Chennai,P3001,Logitech Mouse,Accessories,5.0,700,3500.0,Cash,4.1
INV0931,2025-02-13,Robin Jennings,Male,Kolkata,P3002,HP Keyboard,Accessories,5.0,1200,6000.0,Card,4.3
INV0932,2025-05-01,Zachary Price,Female,Chennai,P1001,Samsung M14,Mobile,4.0,14000,56000.0,Wallet,3.6
INV0933,2025-02-11,Eric Herrera,Female,Pune,P4001,Samsung Smart TV,Smart TV,4.0,40000,160000.0,Cash,4.3
INV0934,2025-02-02,Logan Rodriguez,Female,Delhi,P1002,iPhone 14,Mobile,2.0,75000,150000.0,UPI,5.0
INV0935,2025-04-17,Tricia Day,Male,Delhi,P1002,iPhone 14,Mobile,3.0,75000,225000.0,UPI,3.7
INV0936,2024-11-16,Cassandra Morris,Male,Hyderabad,P3001,Logitech Mouse,Accessories,4.0,700,2800.0,Cash,3.8
INV0937,2025-03-22,Caleb Santana,Female,Bangalore,P1003,Redmi Note 12,Mobile,3.0,13000,39000.0,Cash,4.8
INV0938,2025-03-14,Suzanne Flowers,Male,Kolkata,P3003,JBL Headphones,Accessories,2.0,2500,5000.0,UPI,4.2
INV0939,2025-04-04,Warren Villa DDS,Female,Kolkata,P5001,,Smart Watch,5.0,32000,160000.0,Card,4.0
INV0940,2025-03-16,Richard Miles,Female,Bangalore,P3003,JBL Headphones,Accessories,5.0,2500,12500.0,Card,3.1
INV0941,2025-04-11,Michael Allen,Male,Delhi,P2001,HP Pavilion 15,Laptop,1.0,52000,52000.0,Wallet,4.8
INV0942,2024-12-27,Michael Jones,Female,Pune,P1001,Samsung M14,Mobile,4.0,14000,56000.0,Wallet,4.7
INV0943,2024-12-17,Matthew Hall,Female,Bangalore,P1003,Redmi Note 12,Mobile,5.0,13000,65000.0,Card,4.7
INV0944,2025-03-20,Lindsay Gomez,Female,Kolkata,P3002,HP Keyboard,Accessories,1.0,1200,1200.0,Wallet,3.5
INV0945,2025-02-04,Shawn Jackson,Female,Hyderabad,P1002,iPhone 14,Mobile,3.0,75000,225000.0,Card,3.8
INV0946,2024-12-04,Kevin Cox,Male,Jaipur,P2003,MacBook Air,Laptop,1.0,95000,95000.0,UPI,4.2
INV0947,2024-12-22,Ryan Anderson,Female,Hyderabad,P3002,HP Keyboard,Accessories,3.0,1200,3600.0,Card,4.7
INV0948,2024-12-02,Gregory Smith,Female,Hyderabad,P2001,HP Pavilion 15,Laptop,1.0,52000,52000.0,Cash,4.1
INV0949,2025-02-05,Monica Powell,Female,Pune,P3003,JBL Headphones,Accessories,3.0,2500,7500.0,Card,3.7
INV0950,2025-02-11,Kari Morris,Male,Bangalore,P4001,Samsung Smart TV,Smart TV,5.0,40000,200000.0,Wallet,4.9
INV0951,2025-01-29,Mark Rodriguez,Female,Hyderabad,P3001,Logitech Mouse,Accessories,1.0,700,700.0,Cash,3.2
INV0952,2024-11-22,John Hobbs,Male,Jaipur,P3002,HP Keyboard,Accessories,3.0,1200,3600.0,Cash,3.0
INV0953,2025-01-19,Brian Johnson,Male,Mumbai,P4001,Samsung Smart TV,Smart TV,1.0,40000,40000.0,UPI,4.4
INV0954,2025-01-28,Kathryn Jackson,Female,Pune,P1002,iPhone 14,Mobile,2.0,75000,150000.0,Cash,4.2
INV0955,2025-05-05,Robert Rogers,Male,Chennai,P1001,Samsung M14,Mobile,2.0,14000,28000.0,Cash,4.3
INV0956,2025-02-12,Kelly Church,Male,Bangalore,P4001,Samsung Smart TV,Smart TV,2.0,40000,80000.0,Wallet,4.2
INV0957,2025-04-19,Jesse King,Female,Jaipur,P4001,Samsung Smart TV,Smart TV,1.0,40000,40000.0,Wallet,4.5
INV0958,2025-04-10,Deanna Quinn,Female,Hyderabad,P1002,iPhone 14,Mobile,3.0,75000,225000.0,UPI,5.0
INV0959,2025-02-20,Joseph Hawkins,Female,Pune,P1001,Samsung M14,Mobile,3.0,14000,42000.0,Wallet,3.5
INV0960,2025-04-02,Sydney White,Female,Kolkata,P1001,Samsung M14,Mobile,3.0,14000,42000.0,Card,4.9
INV0961,2025-03-09,Eric Parker,Male,Kolkata,P3003,JBL Headphones,Accessories,2.0,2500,5000.0,UPI,3.3
INV0962,2025-05-13,Erik Robinson,Male,Chennai,P1003,Redmi Note 12,Mobile,2.0,13000,26000.0,UPI,4.7
INV0963,2024-12-26,Tammy Cameron DVM,Male,Jaipur,P1003,Redmi Note 12,Mobile,4.0,13000,52000.0,Card,3.8
INV0964,2025-02-22,Thomas Cooper,Female,Kolkata,P1001,Samsung M14,Mobile,3.0,14000,42000.0,Card,3.1
INV0965,2025-03-20,Gabriel Todd,Female,Hyderabad,P5002,Boat Smart Watch,Smart Watch,1.0,2500,2500.0,Cash,4.8
INV0966,2025-05-17,Aaron Dixon,Female,Jaipur,P2001,HP Pavilion 15,Laptop,1.0,52000,52000.0,Cash,4.1
INV0967,2025-01-16,Drew Wheeler,Female,Jaipur,P2002,Dell Inspiron,Laptop,1.0,48000,48000.0,UPI,4.2
INV0968,2025-04-24,Paul Hayes,Female,Jaipur,P2001,HP Pavilion 15,Laptop,3.0,52000,156000.0,UPI,4.0
INV0969,2025-03-22,Johnathan Montoya,Male,Mumbai,P3001,Logitech Mouse,Accessories,2.0,700,1400.0,Wallet,4.3
INV0970,2024-11-19,Brian Vargas,Female,Pune,P4001,Samsung Smart TV,Smart TV,2.0,40000,80000.0,Cash,3.1
INV0971,2025-03-18,Jon Bean,Female,Bangalore,P3001,Logitech Mouse,Accessories,5.0,700,3500.0,Card,3.6
INV0972,2025-03-02,Mark Fowler,Female,Jaipur,P1003,Redmi Note 12,Mobile,2.0,13000,26000.0,Wallet,4.1
INV0973,2024-12-28,Craig Johnson,Female,Pune,P2002,Dell Inspiron,Laptop,2.0,48000,96000.0,UPI,3.2
INV0974,2025-01-07,Jennifer Anderson,Female,Jaipur,,HP Keyboard,Accessories,5.0,1200,6000.0,UPI,3.5
INV0975,2025-01-26,Michael Floyd,Female,Chennai,P4001,Samsung Smart TV,Smart TV,3.0,40000,120000.0,UPI,4.0
INV0976,2025-01-23,Tina Scott,Male,Hyderabad,P2003,MacBook Air,Laptop,1.0,95000,95000.0,UPI,3.4
INV0977,2024-12-28,Douglas Alexander,Female,Chennai,P5002,Boat Smart Watch,Smart Watch,5.0,2500,12500.0,Wallet,3.1
INV0978,2025-03-18,Diane Andrews,Male,Chennai,P2003,MacBook Air,Laptop,4.0,95000,380000.0,Cash,3.7
INV0979,2025-05-08,Randy Powell,Female,Jaipur,P2003,MacBook Air,Laptop,1.0,95000,95000.0,Cash,4.2
INV0980,2025-03-07,Cassandra Jenkins,Female,Bangalore,P3002,HP Keyboard,Accessories,5.0,1200,6000.0,Card,5.0
INV0981,2025-01-31,Diane Horne,Female,Chennai,P2002,Dell Inspiron,Laptop,4.0,48000,192000.0,Card,4.4
INV0982,2025-04-16,Jerome Rush,Female,Mumbai,P2002,Dell Inspiron,Laptop,3.0,48000,144000.0,Wallet,4.6
INV0983,2025-05-06,Alicia Howell,Female,Hyderabad,P1001,Samsung M14,Mobile,5.0,14000,70000.0,Wallet,4.7
INV0984,2025-04-24,Eddie Keller,Female,Jaipur,P1002,iPhone 14,Mobile,1.0,75000,75000.0,Wallet,4.5
INV0985,2024-12-30,Pamela Hernandez,Female,Hyderabad,P5001,Apple Watch,Smart Watch,5.0,32000,160000.0,Wallet,3.9
INV0986,2025-04-09,Christine White,Female,Mumbai,P1002,iPhone 14,Mobile,2.0,75000,150000.0,Wallet,4.8
INV0987,2025-01-14,Diana Houston,Female,Jaipur,P5001,Apple Watch,Smart Watch,2.0,32000,64000.0,Wallet,3.4
INV0988,2025-03-07,Javier Jacobs,Male,Mumbai,P1003,Redmi Note 12,Mobile,1.0,13000,13000.0,Card,3.0
INV0989,2024-12-30,Glenn Soto,Male,Delhi,P3003,JBL Headphones,Accessories,3.0,2500,7500.0,Card,4.3
INV0990,2025-02-23,Debra Pace,Female,Pune,P3003,JBL Headphones,Accessories,4.0,2500,10000.0,Card,3.4
INV0991,2025-02-21,Joseph Parker,Female,Jaipur,P1003,Redmi Note 12,Mobile,1.0,13000,13000.0,Card,3.3
INV0992,2025-05-08,Jennifer Boyd,Male,Mumbai,P2002,Dell Inspiron,Laptop,5.0,48000,240000.0,Wallet,3.4
INV0993,2025-01-17,Christopher Miles,Male,Pune,P1003,Redmi Note 12,Mobile,2.0,13000,26000.0,Cash,4.0
INV0994,2025-03-23,Lisa Buck,Female,Bangalore,P3001,Logitech Mouse,Accessories,2.0,700,1400.0,Wallet,3.8
INV0995,2025-05-17,Omar Weber,Male,Jaipur,P2003,MacBook Air,Laptop,4.0,95000,380000.0,Cash,3.6
INV0996,2024-12-30,Kelly Long,Male,Mumbai,P3003,JBL Headphones,Accessories,2.0,2500,5000.0,Card,3.3
INV0997,2024-11-28,Laura Martinez,Female,Chennai,P1003,Redmi Note 12,Mobile,1.0,13000,13000.0,UPI,4.2
INV0998,2024-12-21,Victor Gonzales,Female,Pune,P3001,Logitech Mouse,Accessories,5.0,700,3500.0,Cash,4.2
INV0999,2024-12-29,Devin Howard,Male,Mumbai,P5002,Boat Smart Watch,Smart Watch,2.0,2500,5000.0,Wallet,3.6
INV1000,2025-04-23,Diana Decker,Female,Hyderabad,P2002,Dell Inspiron,Laptop,4.0,48000,192000.0,Cash,3.9
